step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
85;0;1623812668620;85;38;159;222;6.43;0.23;46.81;1.01;74;0;0;139.00;0
86;0;1623812668620;86;36;160;222;6.40;0.23;46.71;1.01;74;0;0;140.00;0
86;0;1623812668621;86;37;161;222;6.62;0.24;46.71;1.01;75;0;0;141.00;0
86;0;1623812668621;86;36;162;222;6.79;0.24;46.71;1.01;76;0;0;142.00;0
86;0;1623812668622;86;36;162;222;6.74;0.24;46.71;1.01;76;0;0;143.00;0
87;0;1623812668622;87;34;163;222;6.83;0.25;46.61;1.01;76;0;0;144.00;0
87;0;1623812668623;87;35;164;222;7.32;0.26;46.61;1.01;77;0;0;145.00;0
88;0;1623812668623;88;36;165;222;7.24;0.26;47.00;1.01;77;0;0;146.00;0
90;0;1623812668624;90;39;167;222;7.33;0.26;47.51;1.01;77;0;0;147.00;0
90;0;1623812668625;90;37;167;222;7.49;0.27;47.51;1.01;77;0;0;148.00;0
90;0;1623812668625;90;39;168;222;7.86;0.28;47.51;1.01;78;0;0;149.00;0
92;0;1623812668626;92;40;168;222;7.60;0.27;48.52;1.01;76;0;0;150.00;0
93;0;1623812668626;93;35;170;222;7.57;0.27;48.78;1.01;77;0;0;151.00;0
94;0;1623812668627;94;35;171;222;7.58;0.27;49.05;1.01;77;0;0;152.00;0
95;0;1623812668627;95;34;171;222;7.50;0.27;49.26;1.01;76;0;0;153.00;0
95;0;1623812668628;95;31;173;222;7.48;0.27;49.26;1.01;78;0;0;154.00;1
96;0;1623812668628;96;30;175;222;7.73;0.28;49.78;1.01;79;0;0;155.00;1
96;0;1623812668629;96;28;175;222;7.63;0.27;49.78;1.01;79;0;0;156.00;1
98;0;1623812668629;98;28;175;222;6.93;0.25;50.09;1.01;77;0;0;157.00;1
98;0;1623812668630;98;32;175;222;6.60;0.24;50.09;1.01;77;0;0;158.00;1
100;0;1623812668630;100;32;176;222;6.26;0.23;50.12;1.01;76;0;0;159.00;1
100;0;1623812668631;100;32;176;222;6.08;0.22;50.12;1.01;76;0;0;160.00;2
101;0;1623812668631;101;33;176;222;5.62;0.20;50.62;1.01;75;0;0;161.00;2
102;0;1623812668632;102;31;176;222;5.19;0.19;51.25;1.01;74;0;0;162.00;2
102;0;1623812668632;102;31;178;222;5.75;0.21;51.25;1.01;76;0;0;163.00;2
102;0;1623812668633;102;31;180;222;6.38;0.23;51.25;1.01;78;0;0;164.00;3
102;0;1623812668633;102;33;182;222;6.46;0.23;51.25;1.07;80;0;0;165.00;2
102;0;1623812668634;102;34;182;222;6.37;0.23;51.25;1.07;80;0;0;166.00;2
103;0;1623812668635;103;34;183;222;6.25;0.22;51.36;1.07;80;0;0;167.00;2
103;0;1623812668636;103;33;184;222;6.16;0.22;51.36;1.11;81;0;0;168.00;2
104;0;1623812668636;104;34;187;222;6.67;0.24;51.21;1.11;83;0;0;169.00;3
104;0;1623812668637;104;35;190;222;6.93;0.25;51.21;1.14;86;0;0;170.00;3
