timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
982.00;261.50;40;695490087#1_2;0.06;0.00;10.13;DEFAULT_VEHTYPE;154.37;826.29
982.00;261.86;434;695446624#1_0;2.92;0.00;0.00;DEFAULT_VEHTYPE;192.48;838.35
982.00;261.84;533;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
983.00;171.81;265;39368999#0_1;221.33;0.00;30.01;DEFAULT_VEHTYPE;214.68;554.76
983.00;164.78;29;695429325#0_0;1.75;0.00;6.13;DEFAULT_VEHTYPE;179.43;810.49
983.00;261.55;40;695490087#1_2;11.83;0.00;11.76;DEFAULT_VEHTYPE;142.72;824.56
983.00;261.86;434;695446624#1_0;2.92;0.00;0.00;DEFAULT_VEHTYPE;192.48;838.35
983.00;261.84;533;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
984.00;170.69;265;39368999#0_1;250.43;0.00;29.10;DEFAULT_VEHTYPE;218.92;525.98
984.00;173.61;29;695429325#1_0;0.51;0.00;8.10;DEFAULT_VEHTYPE;180.32;802.54
984.00;261.55;40;695490087#1_2;25.47;0.00;13.65;DEFAULT_VEHTYPE;129.22;822.55
984.00;261.86;434;695446624#1_0;2.92;0.00;0.00;DEFAULT_VEHTYPE;192.48;838.35
984.00;261.84;533;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
985.00;173.62;29;695429325#1_0;10.95;0.00;10.44;DEFAULT_VEHTYPE;181.48;792.16
985.00;261.55;40;695490087#1_2;40.78;0.00;15.31;DEFAULT_VEHTYPE;114.06;820.30
985.00;261.86;434;695446624#1_0;2.92;0.00;0.00;DEFAULT_VEHTYPE;192.48;838.35
985.00;261.84;533;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
986.00;173.62;29;695429325#1_1;23.48;0.00;12.53;DEFAULT_VEHTYPE;186.05;780.05
986.00;261.55;40;695490087#1_2;58.62;0.00;17.84;DEFAULT_VEHTYPE;96.41;817.68
986.00;261.86;434;695446624#1_0;2.92;0.00;0.00;DEFAULT_VEHTYPE;192.48;838.35
986.00;261.84;533;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
987.00;173.64;29;39368999#0_1;8.74;0.00;14.63;DEFAULT_VEHTYPE;187.68;765.52
987.00;262.84;40;695490087#1_2;78.58;0.00;19.96;DEFAULT_VEHTYPE;76.61;815.09
987.00;261.86;434;695446624#1_0;2.92;0.00;0.00;DEFAULT_VEHTYPE;192.48;838.35
987.00;261.84;533;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
988.00;173.64;29;39368999#0_1;24.81;0.00;16.07;DEFAULT_VEHTYPE;189.46;749.55
988.00;262.84;40;695490087#1_2;100.56;0.00;21.98;DEFAULT_VEHTYPE;54.79;812.35
988.00;261.86;434;695446624#1_0;2.92;0.00;0.00;DEFAULT_VEHTYPE;192.48;838.35
988.00;261.84;533;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
989.00;172.75;29;39368999#0_1;42.91;0.00;18.10;DEFAULT_VEHTYPE;191.62;731.59
989.00;261.86;434;695446624#1_0;2.92;0.00;0.00;DEFAULT_VEHTYPE;192.48;838.35
989.00;261.84;533;695446624#1_2;2.92;0.00;0.00;DEFAULT_VEHTYPE;193.45;832.03
990.00;172.75;29;39368999#0_1;62.57;0.00;19.65;DEFAULT_VEHTYPE;194.10;712.10
990.00;261.82;434;:cluster_2991819236_420249033_1_0;1.57;0.00;2.57;DEFAULT_VEHTYPE;189.93;837.98
990.00;258.87;533;:cluster_2991819236_420249033_4_0;1.27;0.00;2.27;DEFAULT_VEHTYPE;191.27;831.46
991.00;172.75;29;39368999#0_1;83.68;0.00;21.11;DEFAULT_VEHTYPE;196.77;691.17
991.00;261.72;434;:cluster_2991819236_420249033_1_0;6.51;0.00;4.94;DEFAULT_VEHTYPE;185.05;837.27
991.00;247.83;533;:cluster_2991819236_420249033_4_0;5.89;0.00;4.62;DEFAULT_VEHTYPE;187.05;829.72
992.00;172.88;29;39368999#0_1;106.69;0.00;23.01;DEFAULT_VEHTYPE;199.61;668.34
992.00;261.72;434;:cluster_2991819236_420249033_1_0;13.53;0.00;7.02;DEFAULT_VEHTYPE;178.11;836.26
992.00;209.03;533;:cluster_2991819236_420249033_20_0;3.29;0.00;7.11;DEFAULT_VEHTYPE;183.29;823.88
993.00;172.88;29;39368999#0_1;132.07;0.00;25.38;DEFAULT_VEHTYPE;202.75;643.17
993.00;261.70;434;695490087#0_0;0.72;0.00;8.60;DEFAULT_VEHTYPE;169.61;835.03
993.00;179.19;533;:cluster_2991819236_420249033_20_0;12.06;0.00;8.77;DEFAULT_VEHTYPE;182.37;815.24
994.00;172.99;29;39368999#0_1;158.80;0.00;26.73;DEFAULT_VEHTYPE;206.05;616.66
994.00;261.57;434;695490087#0_0;11.89;0.00;11.18;DEFAULT_VEHTYPE;158.56;833.39
994.00;173.61;533;695429325#0_1;8.47;0.00;11.13;DEFAULT_VEHTYPE;183.35;804.17
995.00;171.81;29;39368999#0_1;186.30;0.00;27.51;DEFAULT_VEHTYPE;209.70;589.41
995.00;261.54;434;695490087#1_0;7.65;0.00;12.77;DEFAULT_VEHTYPE;145.93;831.51
995.00;173.62;533;695429325#1_1;12.17;0.00;13.06;DEFAULT_VEHTYPE;184.79;791.29
996.00;171.81;29;39368999#0_1;209.42;0.00;23.12;DEFAULT_VEHTYPE;212.99;566.54
996.00;261.54;434;695490087#1_0;22.51;0.00;14.86;DEFAULT_VEHTYPE;131.24;829.32
996.00;173.62;533;695429325#1_1;26.71;0.00;14.54;DEFAULT_VEHTYPE;186.41;776.85
997.00;171.81;29;39368999#0_1;228.04;0.00;18.62;DEFAULT_VEHTYPE;215.63;548.12
997.00;261.54;434;695490087#1_0;38.86;0.00;16.36;DEFAULT_VEHTYPE;115.08;826.92
997.00;173.64;533;39368999#0_1;13.97;0.00;16.63;DEFAULT_VEHTYPE;188.26;760.32
997.00;172.31;799;-695446623#1_0;5.10;0.00;20.87;DEFAULT_VEHTYPE;167.70;900.43
998.00;171.81;29;39368999#0_1;242.43;0.00;14.39;DEFAULT_VEHTYPE;217.68;533.88
998.00;261.54;434;695490087#1_0;56.74;0.00;17.88;DEFAULT_VEHTYPE;97.41;824.29
998.00;173.64;533;39368999#0_1;31.99;0.00;18.02;DEFAULT_VEHTYPE;190.25;742.42
998.00;172.31;799;-695446623#1_1;24.78;0.00;19.68;DEFAULT_VEHTYPE;173.51;881.35
999.00;169.82;29;39368999#0_1;252.59;0.00;10.16;DEFAULT_VEHTYPE;219.30;523.85
999.00;262.85;434;695490087#1_0;77.15;0.00;20.41;DEFAULT_VEHTYPE;77.19;821.61
999.00;172.75;533;39368999#0_1;52.38;0.00;20.39;DEFAULT_VEHTYPE;192.82;722.20
999.00;172.31;799;-695446623#1_1;40.82;0.00;16.04;DEFAULT_VEHTYPE;175.65;865.46
1000.00;169.82;29;39368999#0_1;258.90;0.00;6.31;DEFAULT_VEHTYPE;220.41;517.65
1000.00;262.85;434;695490087#1_0;99.03;0.00;21.88;DEFAULT_VEHTYPE;55.49;818.89
1000.00;172.74;533;39368999#0_1;74.83;0.00;22.44;DEFAULT_VEHTYPE;195.65;699.94
1000.00;172.30;799;-695446623#0_1;1.89;0.00;11.54;DEFAULT_VEHTYPE;177.18;854.12
1001.00;147.46;29;:1333361924_7_0;0.10;0.00;3.43;DEFAULT_VEHTYPE;222.53;515.44
1001.00;172.88;533;39368999#0_1;99.11;0.00;24.28;DEFAULT_VEHTYPE;198.67;675.86
1001.00;172.31;767;-695446623#1_0;5.10;0.00;20.87;DEFAULT_VEHTYPE;167.70;900.43
1001.00;172.28;799;-695446623#0_1;9.46;0.00;7.57;DEFAULT_VEHTYPE;178.20;846.61
1002.00;40.00;29;-39368999#0_1;1.35;0.00;3.59;DEFAULT_VEHTYPE;223.50;518.56
1002.00;172.88;533;39368999#0_1;125.04;0.00;25.94;DEFAULT_VEHTYPE;201.88;650.14
1002.00;172.31;767;-695446623#1_0;24.69;0.00;19.59;DEFAULT_VEHTYPE;170.32;881.01
1002.00;172.28;799;-695446623#0_1;12.54;0.00;3.07;DEFAULT_VEHTYPE;178.61;843.56
1003.00;349.83;29;-39368999#0_1;6.61;0.00;5.26;DEFAULT_VEHTYPE;222.57;523.74
1003.00;349.83;363;-39368999#0_0;5.10;0.00;28.14;DEFAULT_VEHTYPE;225.99;522.82
1003.00;172.88;533;39368999#0_1;152.64;0.00;27.59;DEFAULT_VEHTYPE;205.30;622.77
1003.00;172.31;767;-695446623#1_0;39.83;0.00;15.14;DEFAULT_VEHTYPE;172.35;866.01
1003.00;172.28;799;-695446623#0_1;12.97;0.00;0.44;DEFAULT_VEHTYPE;178.67;843.13
1004.00;350.22;29;-39368999#0_1;13.22;0.00;6.61;DEFAULT_VEHTYPE;221.44;530.25
1004.00;351.81;363;-39368999#0_0;32.69;0.00;27.59;DEFAULT_VEHTYPE;221.82;550.07
1004.00;171.70;533;39368999#0_1;180.66;0.00;28.02;DEFAULT_VEHTYPE;208.89;594.99
1004.00;172.31;767;-695446623#0_0;0.00;0.00;10.64;DEFAULT_VEHTYPE;173.76;855.56
1004.00;172.28;799;-695446623#0_1;12.99;0.00;0.01;DEFAULT_VEHTYPE;178.68;843.11
1005.00;351.81;29;-39368999#0_1;21.47;0.00;8.25;DEFAULT_VEHTYPE;220.26;538.42
1005.00;351.81;363;-39368999#0_0;59.72;0.00;27.03;DEFAULT_VEHTYPE;217.97;576.81
1005.00;171.81;533;39368999#0_1;204.37;0.00;23.71;DEFAULT_VEHTYPE;212.27;571.53
1005.00;172.28;767;-695446623#0_0;6.15;0.00;6.14;DEFAULT_VEHTYPE;174.59;849.47
1005.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1006.00;351.81;29;-39368999#0_1;32.05;0.00;10.58;DEFAULT_VEHTYPE;218.75;548.90
1006.00;351.52;363;-39368999#0_0;86.72;0.00;27.01;DEFAULT_VEHTYPE;214.10;603.53
1006.00;171.81;533;39368999#0_1;224.71;0.00;20.34;DEFAULT_VEHTYPE;215.16;551.41
1006.00;172.28;767;-695446623#0_0;7.79;0.00;1.64;DEFAULT_VEHTYPE;174.81;847.84
1006.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1007.00;349.83;278;-39368999#0_0;5.10;0.00;26.94;DEFAULT_VEHTYPE;225.99;522.82
1007.00;351.81;29;-39368999#0_1;44.86;0.00;12.81;DEFAULT_VEHTYPE;216.93;561.58
1007.00;352.88;363;-39368999#0_0;113.95;0.00;27.23;DEFAULT_VEHTYPE;210.78;630.54
1007.00;171.81;533;39368999#0_1;240.55;0.00;15.84;DEFAULT_VEHTYPE;217.41;535.74
1007.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1007.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1008.00;351.81;278;-39368999#0_0;31.60;0.00;26.50;DEFAULT_VEHTYPE;221.97;549.00
1008.00;351.81;29;-39368999#0_1;59.73;0.00;14.87;DEFAULT_VEHTYPE;214.81;576.31
1008.00;352.88;363;-39368999#0_0;141.45;0.00;27.50;DEFAULT_VEHTYPE;207.38;657.82
1008.00;170.11;533;39368999#0_1;251.89;0.00;11.34;DEFAULT_VEHTYPE;219.18;524.54
1008.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1008.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1009.00;351.81;278;-39368999#0_0;56.15;0.00;24.56;DEFAULT_VEHTYPE;218.48;573.29
1009.00;351.81;29;-39368999#0_1;77.05;0.00;17.32;DEFAULT_VEHTYPE;212.34;593.46
1009.00;352.90;363;-39368999#0_0;168.32;0.00;26.86;DEFAULT_VEHTYPE;204.05;684.46
1009.00;169.82;533;39368999#0_1;258.73;0.00;6.84;DEFAULT_VEHTYPE;220.38;517.82
1009.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1009.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1010.00;351.81;278;-39368999#0_0;78.77;0.00;22.61;DEFAULT_VEHTYPE;215.26;595.66
1010.00;353.57;29;-39368999#0_1;96.80;0.00;19.75;DEFAULT_VEHTYPE;209.69;613.03
1010.00;352.75;363;-39368999#0_0;195.53;0.00;27.22;DEFAULT_VEHTYPE;200.64;711.45
1010.00;147.46;533;:1333361924_7_0;0.10;0.00;3.60;DEFAULT_VEHTYPE;222.53;515.44
1010.00;172.31;702;-695446623#1_0;5.10;0.00;18.13;DEFAULT_VEHTYPE;167.70;900.43
1010.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1010.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1011.00;83.07;145;695504114#1_1;5.10;0.00;28.08;DEFAULT_VEHTYPE;14.41;799.48
1011.00;83.07;157;695504114#1_0;5.10;0.00;28.45;DEFAULT_VEHTYPE;14.80;796.30
1011.00;353.60;278;-39368999#0_0;99.43;0.00;20.67;DEFAULT_VEHTYPE;212.56;616.14
1011.00;352.88;29;-39368999#0_1;119.12;0.00;22.32;DEFAULT_VEHTYPE;206.98;635.20
1011.00;352.75;363;-39368999#0_0;223.21;0.00;27.68;DEFAULT_VEHTYPE;197.15;738.90
1011.00;261.79;499;695446624#0_0;5.10;0.00;13.71;DEFAULT_VEHTYPE;219.08;842.18
1011.00;18.20;533;-39368999#0_1;2.24;0.00;4.48;DEFAULT_VEHTYPE;223.34;519.44
1011.00;172.31;702;-695446623#1_0;22.47;0.00;17.37;DEFAULT_VEHTYPE;170.03;883.21
1011.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1011.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1012.00;83.08;145;695504114#1_2;32.38;0.00;27.28;DEFAULT_VEHTYPE;41.09;805.94
1012.00;83.07;157;695504114#1_0;32.60;0.00;27.50;DEFAULT_VEHTYPE;42.11;799.62
1012.00;352.88;278;-39368999#0_1;118.15;0.00;18.72;DEFAULT_VEHTYPE;207.10;634.24
1012.00;352.88;29;-39368999#0_1;143.42;0.00;24.29;DEFAULT_VEHTYPE;203.97;659.32
1012.00;353.63;363;-39368999#0_0;246.39;0.00;23.18;DEFAULT_VEHTYPE;194.52;761.92
1012.00;261.82;499;695446624#0_1;17.59;0.00;12.49;DEFAULT_VEHTYPE;207.17;837.24
1012.00;349.83;533;-39368999#0_0;9.25;0.00;7.00;DEFAULT_VEHTYPE;225.26;526.90
1012.00;172.31;702;-695446623#1_0;35.92;0.00;13.44;DEFAULT_VEHTYPE;171.83;869.89
1012.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1012.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1013.00;83.08;145;695504114#1_2;59.78;0.00;27.40;DEFAULT_VEHTYPE;68.28;809.24
1013.00;83.07;157;695504114#1_1;57.76;0.00;25.16;DEFAULT_VEHTYPE;66.69;805.83
1013.00;352.88;278;-39368999#0_1;138.60;0.00;20.45;DEFAULT_VEHTYPE;204.56;654.54
1013.00;352.91;29;-39368999#0_1;170.16;0.00;26.74;DEFAULT_VEHTYPE;200.66;685.86
1013.00;353.62;363;-695429325#1_0;5.30;0.00;18.68;DEFAULT_VEHTYPE;192.44;780.47
1013.00;261.83;499;:6530229491_0_2;2.75;0.00;9.19;DEFAULT_VEHTYPE;198.54;832.76
1013.00;351.81;533;-39368999#0_0;18.73;0.00;9.48;DEFAULT_VEHTYPE;223.81;536.26
1013.00;172.31;702;-695446623#1_0;44.86;0.00;8.94;DEFAULT_VEHTYPE;173.02;861.02
1013.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1013.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1014.00;82.63;145;695504114#1_2;86.64;0.00;26.87;DEFAULT_VEHTYPE;94.93;812.52
1014.00;83.08;157;695504114#1_2;78.42;0.00;20.66;DEFAULT_VEHTYPE;86.78;811.49
1014.00;352.88;278;-39368999#0_1;161.14;0.00;22.54;DEFAULT_VEHTYPE;201.77;676.91
1014.00;352.74;29;-39368999#0_1;199.08;0.00;28.92;DEFAULT_VEHTYPE;197.02;714.56
1014.00;353.62;363;-695429325#1_0;19.48;0.00;14.18;DEFAULT_VEHTYPE;190.87;794.57
1014.00;254.53;499;:cluster_2991819236_420249033_4_0;3.13;0.00;9.30;DEFAULT_VEHTYPE;189.53;830.83
1014.00;351.81;533;-39368999#0_0;30.24;0.00;11.51;DEFAULT_VEHTYPE;222.17;547.65
1014.00;172.31;702;-695446623#1_1;49.30;0.00;4.44;DEFAULT_VEHTYPE;176.79;857.05
1014.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1014.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1015.00;81.98;145;695504114#1_2;114.53;0.00;27.88;DEFAULT_VEHTYPE;122.53;816.40
1015.00;81.98;157;695504114#1_2;99.80;0.00;21.38;DEFAULT_VEHTYPE;107.96;814.35
1015.00;352.74;278;-39368999#0_1;185.09;0.00;23.96;DEFAULT_VEHTYPE;198.79;700.69
1015.00;352.74;29;-39368999#0_1;225.49;0.00;26.42;DEFAULT_VEHTYPE;193.68;740.78
1015.00;353.62;363;:6045383461_0_0;0.08;0.00;9.68;DEFAULT_VEHTYPE;189.80;804.10
1015.00;236.04;499;:cluster_2991819236_420249033_4_0;7.93;0.00;4.80;DEFAULT_VEHTYPE;185.70;828.19
1015.00;351.81;533;-39368999#0_0;43.52;0.00;13.28;DEFAULT_VEHTYPE;220.28;560.79
1015.00;172.31;702;-695446623#1_1;49.30;0.00;0.00;DEFAULT_VEHTYPE;176.79;857.05
1015.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1015.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1016.00;81.98;145;695504114#1_2;142.54;0.00;28.01;DEFAULT_VEHTYPE;150.26;820.31
1016.00;81.98;157;695504114#1_2;122.46;0.00;22.65;DEFAULT_VEHTYPE;130.38;817.51
1016.00;352.74;278;-39368999#0_1;211.10;0.00;26.01;DEFAULT_VEHTYPE;195.50;726.50
1016.00;353.63;29;-39368999#0_1;248.49;0.00;22.99;DEFAULT_VEHTYPE;191.11;763.64
1016.00;353.61;363;-695429325#0_0;6.20;0.00;6.21;DEFAULT_VEHTYPE;189.11;810.26
1016.00;230.84;499;:cluster_2991819236_420249033_4_0;8.82;0.00;0.89;DEFAULT_VEHTYPE;185.11;827.53
1016.00;351.81;533;-39368999#0_0;59.26;0.00;15.74;DEFAULT_VEHTYPE;218.04;576.36
1016.00;172.31;702;-695446623#1_1;49.30;0.00;0.00;DEFAULT_VEHTYPE;176.79;857.05
1016.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1016.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1017.00;81.52;145;:cluster_2991819236_420249033_11_2;5.71;0.00;27.75;DEFAULT_VEHTYPE;177.70;824.22
1017.00;81.98;157;695504114#1_2;140.81;0.00;18.36;DEFAULT_VEHTYPE;148.55;820.07
1017.00;353.63;278;-39368999#0_1;234.60;0.00;23.50;DEFAULT_VEHTYPE;192.65;749.83
1017.00;353.62;29;-695429325#1_1;7.21;0.00;18.49;DEFAULT_VEHTYPE;189.05;782.02
1017.00;353.61;363;-695429325#0_0;8.17;0.00;1.97;DEFAULT_VEHTYPE;188.89;812.22
1017.00;226.51;499;:cluster_2991819236_420249033_4_0;9.57;0.00;0.75;DEFAULT_VEHTYPE;184.62;826.97
1017.00;351.81;533;-39368999#0_0;77.01;0.00;17.75;DEFAULT_VEHTYPE;215.51;593.92
1017.00;172.31;702;-695446623#1_1;49.30;0.00;0.00;DEFAULT_VEHTYPE;176.79;857.05
1017.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1017.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1018.00;81.04;145;695504114#4_2;2.56;0.00;27.12;DEFAULT_VEHTYPE;204.51;828.31
1018.00;81.98;157;695504114#2_2;3.26;0.00;14.88;DEFAULT_VEHTYPE;163.28;822.14
1018.00;353.63;278;-39368999#0_1;253.60;0.00;19.00;DEFAULT_VEHTYPE;190.54;768.72
1018.00;353.62;29;-695429325#1_1;21.20;0.00;13.99;DEFAULT_VEHTYPE;187.49;795.93
1018.00;353.61;363;-695429325#0_0;8.21;0.00;0.04;DEFAULT_VEHTYPE;188.89;812.27
1018.00;210.29;499;:cluster_2991819236_420249033_20_0;3.05;0.00;3.19;DEFAULT_VEHTYPE;183.35;824.11
1018.00;353.60;533;-39368999#0_0;96.75;0.00;19.74;DEFAULT_VEHTYPE;212.86;613.47
1018.00;172.31;702;-695446623#1_1;49.30;0.00;0.00;DEFAULT_VEHTYPE;176.79;857.05
1018.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1018.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1019.00;81.04;145;695504114#4_2;30.35;0.00;27.79;DEFAULT_VEHTYPE;231.96;832.64
1019.00;78.57;157;:cluster_2991819236_420249033_14_0;1.48;0.00;10.38;DEFAULT_VEHTYPE;173.46;823.88
1019.00;353.62;278;-695429325#1_1;8.82;0.00;14.99;DEFAULT_VEHTYPE;188.87;783.62
1019.00;353.61;29;-695429325#0_1;1.93;0.00;9.90;DEFAULT_VEHTYPE;186.40;805.67
1019.00;353.61;363;-695429325#0_0;8.23;0.00;0.02;DEFAULT_VEHTYPE;188.88;812.29
1019.00;193.70;499;:cluster_2991819236_420249033_20_0;7.54;0.00;4.49;DEFAULT_VEHTYPE;182.31;819.76
1019.00;352.88;533;-39368999#0_0;118.48;0.00;21.73;DEFAULT_VEHTYPE;210.22;635.03
1019.00;172.31;702;-695446623#1_1;49.30;0.00;0.00;DEFAULT_VEHTYPE;176.79;857.05
1019.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1019.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1020.00;58.55;157;:cluster_2991819236_420249033_14_0;7.63;0.00;6.14;DEFAULT_VEHTYPE;178.67;826.79
1020.00;353.62;278;-695429325#1_1;19.74;0.00;10.93;DEFAULT_VEHTYPE;187.66;794.48
1020.00;353.61;29;-695429325#0_1;7.33;0.00;5.40;DEFAULT_VEHTYPE;185.80;811.03
1020.00;353.61;363;-695429325#0_0;8.25;0.00;0.01;DEFAULT_VEHTYPE;188.88;812.30
1020.00;179.19;499;:cluster_2991819236_420249033_20_0;14.34;0.00;6.80;DEFAULT_VEHTYPE;182.40;812.96
1020.00;352.88;533;-39368999#0_0;142.00;0.00;23.52;DEFAULT_VEHTYPE;207.31;658.36
1020.00;172.31;702;-695446623#1_1;49.30;0.00;0.00;DEFAULT_VEHTYPE;176.79;857.05
1020.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1020.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1021.00;15.79;157;:cluster_2991819236_420249033_23_0;5.62;0.00;7.90;DEFAULT_VEHTYPE;181.95;833.74
1021.00;353.62;278;-695429325#1_1;26.58;0.00;6.83;DEFAULT_VEHTYPE;186.90;801.27
1021.00;353.61;29;-695429325#0_1;8.23;0.00;0.90;DEFAULT_VEHTYPE;185.70;811.92
1021.00;353.61;363;-695429325#0_0;8.25;0.00;0.00;DEFAULT_VEHTYPE;188.88;812.30
1021.00;173.61;499;695429325#0_1;8.31;0.00;8.69;DEFAULT_VEHTYPE;183.33;804.33
1021.00;352.88;533;-39368999#0_0;166.86;0.00;24.86;DEFAULT_VEHTYPE;204.23;683.01
1021.00;172.31;702;-695446623#1_1;49.30;0.00;0.00;DEFAULT_VEHTYPE;176.79;857.05
1021.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1021.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1022.00;356.41;157;695446623#0_1;1.45;0.00;10.29;DEFAULT_VEHTYPE;181.79;843.98
1022.00;353.62;278;-695429325#0_1;0.62;0.00;3.22;DEFAULT_VEHTYPE;186.55;804.37
1022.00;353.61;29;-695429325#0_1;8.25;0.00;0.02;DEFAULT_VEHTYPE;185.70;811.94
1022.00;353.61;363;-695429325#0_0;8.25;0.00;0.00;DEFAULT_VEHTYPE;188.88;812.30
1022.00;173.62;499;695429325#1_1;9.94;0.00;10.99;DEFAULT_VEHTYPE;184.54;793.51
1022.00;352.75;533;-39368999#0_0;193.18;0.00;26.32;DEFAULT_VEHTYPE;200.93;709.12
1022.00;172.31;702;-695446623#1_1;49.30;0.00;0.00;DEFAULT_VEHTYPE;176.79;857.05
1022.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1022.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1023.00;352.32;157;695446623#0_1;13.88;0.00;12.43;DEFAULT_VEHTYPE;180.12;856.30
1023.00;353.62;278;-695429325#0_1;0.72;0.00;0.10;DEFAULT_VEHTYPE;186.54;804.47
1023.00;353.61;29;-695429325#0_1;8.25;0.00;0.00;DEFAULT_VEHTYPE;185.70;811.95
1023.00;353.61;363;-695429325#0_0;8.25;0.00;0.00;DEFAULT_VEHTYPE;188.88;812.30
1023.00;173.62;499;695429325#1_1;23.42;0.00;13.48;DEFAULT_VEHTYPE;186.04;780.11
1023.00;352.75;533;-39368999#0_0;219.24;0.00;26.06;DEFAULT_VEHTYPE;197.65;734.96
1023.00;172.31;702;-695446623#1_1;49.30;0.00;0.00;DEFAULT_VEHTYPE;176.79;857.05
1023.00;172.28;767;-695446623#0_0;7.79;0.00;0.00;DEFAULT_VEHTYPE;174.81;847.84
1023.00;172.28;799;-695446623#0_1;12.99;0.00;0.00;DEFAULT_VEHTYPE;178.68;843.11
1024.00;352.31;157;695446623#1_1;14.59;0.00;14.80;DEFAULT_VEHTYPE;178.16;870.87
1024.00;353.62;278;-695429325#0_1;0.74;0.00;0.02;DEFAULT_VEHTYPE;186.54;804.49
1024.00;353.61;29;-695429325#0_1;8.25;0.00;0.00;DEFAULT_VEHTYPE;185.70;811.95
1024.00;353.61;363;-695429325#0_0;8.25;0.00;0.00;DEFAULT_VEHTYPE;188.88;812.30
1024.00;173.64;499;39368999#0_1;9.49;0.00;15.44;DEFAULT_VEHTYPE;187.76;764.77
